id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year
814,"Schüller-Ravoo, S, Grijpma, DW & Feijen, J 2008, Suturable elastic polymer networks for tissue 
engineering. in 8th World Biomaterials Congress 2008. vol. 3, pp. 1355, 8th World Biomaterials 
Congress, WBC 2008, Amsterdam, Netherlands, 28/05/08 … Suturable elastic polymer networks 
for tissue engineering. / Schüller-Ravoo, Sigrid; Grijpma, Dirk W.; Feijen, Jan.  ",Sigrid Schüller-Ravoo and Dirk W Grijpma and Jan Feijen,0,,,,1355,,Suturable elastic polymer networks for tissue engineering,https://research.utwente.nl/en/publications/suturable-elastic-polymer-networks-for-tissue-engineering,,2008
815,"Bak, TM, Schüller, S, Grijpma, DW, Feijen, J, Subramaniam, V & Kanger, JS 2008, A micro-stereolithography 
technique for the fabrication of high resolution tissue engineering scaffolds. in 8th World Biomaterials 
Congress 2008. 2008 edn, vol. 2, pp. 1044, 8th World Biomaterials Congress, WBC 2008, 
Amsterdam, Netherlands, 28/05/08 … A micro-stereolithography technique for the fabrication 
of high resolution tissue engineering scaffolds. / Bak, Tomasz M.; Schüller, Sigrid; Grijpma, Dirk 
W.; Feijen, Jan; Subramaniam, Vinod; Kanger, Johannes S … 8th World Biomaterials Congress 
2008. Vol. 2 2008. ed. 2008. p. 1044.  ",Tomasz M Bak and Sigrid Schüller and Dirk W Grijpma and Jan Feijen and Vinod Subramaniam and Johannes S Kanger,0,,,,1044,,A micro-stereolithography technique for the fabrication of high resolution tissue engineering scaffolds,https://research.utwente.nl/en/publications/a-micro-stereolithography-technique-for-the-fabrication-of-high-r,,2008
816,"Poot, AA, Siebum, B, Remmers, D, Grijpma, DW, Vermes, I & Feijen, J 2008, Heparinized crosslinked 
collagen structures for hematopoietic stem cell expansion and differentiation. in 8th World Biomaterials 
Congress 2008. vol. 3, pp. 1152, 8th World Biomaterials Congress, WBC 2008, Amsterdam, 
Netherlands, 28/05/08 … Heparinized crosslinked collagen structures for hematopoietic stem 
cell expansion and differentiation. / Poot, Andre A.; Siebum, Bastiaan; Remmers, Daniel; 
Grijpma, Dirk W.; Vermes, Istvan; Feijen, Jan.  ",Andre A Poot and Bastiaan Siebum and Daniel Remmers and Dirk W Grijpma and Istvan Vermes and Jan Feijen,0,,,,1152,,Heparinized crosslinked collagen structures for hematopoietic stem cell expansion and differentiation,https://research.utwente.nl/en/publications/heparinized-crosslinked-collagen-structures-for-hematopoietic-ste,,2008
817,"KNAW Narcis. Back to search results. Publication Poly(1,3-trimethylene carbonate)
networks as anti adhesion barriers (2008). Pagina-navigatie: Main … 
",S De Vos and B Hellebrekers and DW Grijpma and J Feijen,0,,,,,,"Poly (1, 3-trimethylene carbonate) networks as anti adhesion barriers",https://www.narcis.nl/publication/RecordID/oai:ris.utwente.nl:publications%2Fdfa8d78c-7790-41c1-9fec-1ccceabb9c27,,2008
818,"Zhang, Z, Grijpma, DW & Feijen, J 2008, Biodegradable and elastic networks based on γ-irradiated 
PCL-PTMC block copolymers. in 8th World Biomaterials Congress 2008. vol. 3, 8th World Biomaterials 
Congress, WBC 2008, Amsterdam, Netherlands, 28/05/08 … Biodegradable and elastic networks 
based on γ-irradiated PCL-PTMC block copolymers. / Zhang, Zheng; Grijpma, Dirk W.; 
Feijen, Jan.  ",Zheng Zhang and Dirk W Grijpma and Jan Feijen,0,,,,,,Biodegradable and elastic networks based on γ-irradiated PCL-PTMC block copolymers,https://research.utwente.nl/en/publications/biodegradable-and-elastic-networks-based-on-%CE%B3-irradiated-pcl-ptmc,,2008
819,"Engbersen, JFJ (Ed.), Lee, JS, Zhou, W., Koopman, HFJM (Ed.), Zhang, D., Kanger, JS (Ed.), 
... Feijen, J. (2008). Novel thermosensitive gel-containing polymersomes (hydrosomes) for controlled 
drug delivery. 52-54. Paper presented at Symposium Highlights in Biomedical Technology 
2008, Enschede, Netherlands … Engbersen, JFJ (Editor) ; Lee, Jung Seok ; Zhou, W. ; 
Koopman, HFJM (Editor) ; Zhang, D. ; Kanger, JS (Editor) ; Otto, Cornelis ; Feijen, Jan. / Novel 
thermosensitive gel-containing polymersomes (hydrosomes) for controlled drug delivery. Paper 
presented at Symposium Highlights in Biomedical Technology 2008, Enschede, 
Netherlands … Engbersen, JFJ (ed.), Lee, JS, Zhou, W, Koopman, HFJM (ed.), Zhang, D, 
Kanger, JS (ed.), Otto, C & Feijen, J 2008, 'Novel thermosensitive gel-containing polymersomes 
(hydrosomes) for controlled drug delivery' Paper presented at Symposium Highlights in … ",JFJ Engbersen and Jung Seok Lee and W Zhou and HFJM Koopman and D Zhang and JS Kanger and Cornelis Otto and Jan Feijen,0,,,,,,Novel thermosensitive gel-containing polymersomes (hydrosomes) for controlled drug delivery,https://research.utwente.nl/en/publications/novel-thermosensitive-gel-containing-polymersomes-hydrosomes-for--2,,2008
820,"Skip to main content University of Twente Research Information Logo … 
",Jan Feijen,0,,,,,University of Twente,Biomaterials: from degradation to regeneration,https://research.utwente.nl/en/publications/biomaterials-from-degradation-to-regeneration,,2008
821,"KNAW Narcis. Back to search results. Publication Biological in vitro evaluation of
in situ forming chitosan-based... (2008). Pagina-navigatie: Main … 
",Liliana Moreira Teixeira and R Jin and Pieter J Dijkstra and Jan Feijen and Clemens van Blitterswijk and Hermanus Bernardus Johannes Karperien,0,,,,,,Biological in vitro evaluation of in situ forming chitosan-based hydrogels for cartilage regeneration,https://www.narcis.nl/publication/RecordID/oai:ris.utwente.nl:publications%2F8efc7782-5199-4869-a645-187581c95e58,,2008
822,"KNAW Narcis. Back to search results. Publication Bioreducible poly(amido amine)s for
efficient gene delivery to ovarian... (2008). Pagina-navigatie: Main … 
",JFJ Engbersen and C Lin and Z Zhong and HFJM Koopman and JS Kanger and MC Lok and HK de Wolf and Wim Hennink and J Feijen,0,,,,55-58,,Bioreducible poly (amido amine) s for efficient gene delivery to ovarian carcinoma cells in vitro and in vivo,https://www.narcis.nl/publication/RecordID/oai:ris.utwente.nl:publications%2F2fdcc3ae-99bf-4cb6-ab17-786f5bbcd844,,2008
823,"KNAW Narcis. Back to search results. Publication Synthesis of novel ABA triblock
copolymers comprised of... (2008). Pagina-navigatie: Main … 
",JFJ Engbersen and H Du and Z Zhong and HFJM Koopman and JS Kanger and PJ Dijkstra and X Chen and J Feijen,0,,,,41-44,,Synthesis of novel ABA triblock copolymers comprised of polycaprolactone and stereoblock polylactide segments,https://www.narcis.nl/publication/RecordID/oai:ris.utwente.nl:publications%2F0e39ade1-ca33-4a05-a081-da359641b401,,2008
824,"KNAW Narcis. Back to search results. Publication Polymer coatings of drug-eluting
coronary stents as assessed with... (2008). Pagina-navigatie: Main … 
",MWZ Basalus and Martinus JK Ankone and KG van Houwelingen and MG Stoel and PW Serruys and Jan Feijen and Clemens von Birgelen,0,,,,,,Polymer coatings of drug-eluting coronary stents as assessed with scanning electron microscopy,https://www.narcis.nl/publication/RecordID/oai:ris.utwente.nl:publications%2F6b014ad3-539a-4fdf-a7d1-ba4e68673bb8,,2008
825,"Moreira Teixeira, L., Jin, R., Dijkstra, PJ, Feijen, J., van Blitterswijk, C., & Karperien, HBJ 
(2008). Biological in vitro evaluation of in situ forming chitosan-based hydrogels for cartilage 
regeneration. -. Poster session presented at Symposium Highlights in Biomedical Technology 
2008, Enschede, Netherlands … Moreira Teixeira, Liliana ; Jin, R. ; Dijkstra, Pieter J. ; 
Feijen, Jan ; van Blitterswijk, Clemens ; Karperien, Hermanus Bernardus Johannes. / Biological 
in vitro evaluation of in situ forming chitosan-based hydrogels for cartilage regeneration. Poster 
session presented at Symposium Highlights in Biomedical Technology 2008, Enschede, 
Netherlands … Moreira Teixeira, L, Jin, R, Dijkstra, PJ, Feijen, J, van Blitterswijk, C & 
Karperien, HBJ 2008, 'Biological in vitro evaluation of in situ forming chitosan-based hydrogels 
for cartilage regeneration' Symposium Highlights in Biomedical Technology 2008 … ",Liliana Moreira Teixeira and R Jin and Pieter J Dijkstra and Jan Feijen and Clemens van Blitterswijk and Hermanus Bernardus Johannes Karperien,0,,,,,,Biological in vitro evaluation of in situ forming chitosan-based hydrogels for cartilage regeneration,https://research.utwente.nl/en/publications/biological-in-vitro-evaluation-of-in-situ-forming-chitosan-based--3,,2008
826,"Schüller-Ravoo, S., Koopman, HFJM (Ed.), Zant, E., Kanger, JS (Ed.), Engbersen, JFJ (Ed.), 
Grijpma, DW, & Feijen, J. (2008). Well-defined 3D-structures based on polytrimethylene carbonate 
macromers prepared by stereolithography. 70-72. Paper presented at Symposium Highlights 
in Biomedical Technology 2008, Enschede, Netherlands … Schüller-Ravoo, S. ; Koopman, 
HFJM (Editor) ; Zant, E. ; Kanger, JS (Editor) ; Engbersen, JFJ (Editor) ; Grijpma, DW ; Feijen, 
J. / Well-defined 3D-structures based on polytrimethylene carbonate macromers prepared by 
stereolithography. Paper presented at Symposium Highlights in Biomedical Technology 
2008, Enschede, Netherlands … Schüller-Ravoo, S, Koopman, HFJM (ed.), Zant, E, 
Kanger, JS (ed.), Engbersen, JFJ (ed.), Grijpma, DW & Feijen, J 2008, 'Well-defined 3D-structures 
based on polytrimethylene carbonate macromers prepared by stereolithography' Paper … ",S Schüller-Ravoo and HFJM Koopman and E Zant and JS Kanger and JFJ Engbersen and DW Grijpma and J Feijen,0,,,,,,Well-defined 3D-structures based on polytrimethylene carbonate macromers prepared by stereolithography,https://research.utwente.nl/en/publications/well-defined-3d-structures-based-on-polytrimethylene-carbonate-ma,,2008
827,"KNAW Narcis. Back to search results. Publication Towards in vitro grown
small-diameter blood vessels (2008). Pagina-navigatie: Main … 
",JWH Wennink and HFJM Koopman and Y Song and JS Kanger and MMJ Kamphuis and JFJ Engbersen and Z Zhang and LM Sterk and I Vermes and AA Poot and DW Grijpma and J Feijen,0,,,,78-80,,Towards in vitro grown small-diameter blood vessels,https://www.narcis.nl/publication/RecordID/oai:ris.utwente.nl:publications%2F33e055f0-d7ba-420d-a9be-945deabfbf9a,,2008
828,"KNAW Narcis. Back to search results. Publication Improvement of mechanical properties
of TMC-CL copolymers by gamma... (2008). Pagina-navigatie: Main … 
",JFJ Engbersen and E Bat and HFJM Koopman and JA Plantinga and MC Harmsen and JS Kanger and MJA van Luyn and DW Grijpma and J Feijen,0,,,,30-33,,Improvement of mechanical properties of TMC-CL copolymers by gamma irradiation and their in vivo behaviour,https://www.narcis.nl/publication/RecordID/oai:ris.utwente.nl:publications%2F07c69d62-3b3a-4a3d-895e-ab4fd6983874,,2008
829,"KNAW Narcis. Back to search results. Publication A micro-stereolithography technique
for the fabrication of polymeric... (2008). Pagina-navigatie: Main … 
",TM Bak and HFJM Koopman and JS Kanger and S Schüller-Ravoo and Dirk W Grijpma and JFJ Engbersen and Jan Feijen and Vinod Subramaniam and Johannes S Kanger,0,,,,124-125,,A micro-stereolithography technique for the fabrication of polymeric structures for tissue engineering,https://www.narcis.nl/publication/RecordID/oai:ris.utwente.nl:publications%2F8dae15e4-7c94-4939-85d2-f51ab3ffb9ab,,2008
830,"KNAW Narcis. Back to search results. Publication The seeding and culturing of smooth
muscle cells in versatile porous... (2008). Pagina-navigatie: Main … 
",Y Song and HFJM Koopman and WE Hennink and JS Kanger and MMJ Kamphuis and JFJ Engbersen and Z Zhang and LM Sterk and I Vermes and AA Poot and DW Grijpma and J Feijen,0,,,,73-74,,The seeding and culturing of smooth muscle cells in versatile porous PTMC tubular scaffolds for vascular tissue engineering,https://www.narcis.nl/publication/RecordID/oai:ris.utwente.nl:publications%2F12dd042c-48b9-4e16-a593-c02e7c4a8a35,,2008
831,"Engbersen, JFJ (Ed.), Jin, R., Moreira Teixeira, LS, Koopman, HFJM (Ed.), Kanger, JS (Ed.), 
Dijkstra, PJ, ... Feijen, J. (2008). Rapidly in-situ formation of dextran-tyramine hydrogels for in 
vitro chondrocyte culturing. 48-51. Paper presented at Symposium Highlights in Biomedical Technology 
2008, Enschede, Netherlands … Engbersen, JFJ (Editor) ; Jin, R. ; Moreira Teixeira, LS ; 
Koopman, HFJM (Editor) ; Kanger, JS (Editor) ; Dijkstra, PJ ; Karperien, HBJ ; Zhong, Z. ; 
Feijen, J. / Rapidly in-situ formation of dextran-tyramine hydrogels for in vitro chondrocyte 
culturing. Paper presented at Symposium Highlights in Biomedical Technology 2008, 
Enschede, Netherlands … Engbersen, JFJ (ed.), Jin, R, Moreira Teixeira, LS, Koopman, HFJM 
(ed.), Kanger, JS (ed.), Dijkstra, PJ, Karperien, HBJ, Zhong, Z & Feijen, J 2008, 'Rapidly in-situ 
formation of dextran-tyramine hydrogels for in vitro chondrocyte culturing' Paper … ",JFJ Engbersen and R Jin and LS Moreira Teixeira and HFJM Koopman and JS Kanger and PJ Dijkstra and HBJ Karperien and Z Zhong and J Feijen,0,,,,,,Rapidly in-situ formation of dextran-tyramine hydrogels for in vitro chondrocyte culturing,https://research.utwente.nl/en/publications/rapidly-in-situ-formation-of-dextran-tyramine-hydrogels-for-in-vi,,2008
832,"Jansen, J., Engbersen, JFJ (Ed.), Melchels, FPW, Koopman, HFJM (Ed.), Kanger, JS (Ed.), 
Grijpma, DW, & Feijen, J. (2008). PDLLA-fumarate/NVP resin for bone tissue engineering 
applications. 45-47. Paper presented at Symposium Highlights in Biomedical Technology 
2008, Enschede, Netherlands … Jansen, J. ; Engbersen, JFJ (Editor) ; Melchels, FPW ; 
Koopman, HFJM (Editor) ; Kanger, JS (Editor) ; Grijpma, DW ; Feijen, J. / PDLLA-fumarate/NVP 
resin for bone tissue engineering applications. Paper presented at Symposium Highlights in 
Biomedical Technology 2008, Enschede, Netherlands … Jansen, J, Engbersen, JFJ (ed.), 
Melchels, FPW, Koopman, HFJM (ed.), Kanger, JS (ed.), Grijpma, DW & Feijen, J 2008, 
'PDLLA-fumarate/NVP resin for bone tissue engineering applications' Paper presented at Symposium 
Highlights in Biomedical Technology 2008, Enschede, Netherlands, 20/11/08 - 20/11/08 … ",J Jansen and JFJ Engbersen and FPW Melchels and HFJM Koopman and JS Kanger and DW Grijpma and J Feijen,0,,,,,,PDLLA-fumarate/NVP resin for bone tissue engineering applications,https://research.utwente.nl/en/publications/pdlla-fumaratenvp-resin-for-bone-tissue-engineering-applications,,2008
833,"Piest, M., Koopman, HFJM (Ed.), Kanger, JS (Ed.), Feijen, J., & Engbersen, JFJ (2008). Transfection 
efficiencies are dominated by the charge density of the vector. 64-66. Paper presented at Symposium 
Highlights in Biomedical Technology 2008, Enschede, Netherlands … Piest, Martin ; 
Koopman, HFJM (Editor) ; Kanger, JS (Editor) ; Feijen, J. ; Engbersen, JFJ / Transfection efficiencies 
are dominated by the charge density of the vector. Paper presented at Symposium Highlights 
in Biomedical Technology 2008, Enschede, Netherlands … Piest, M, Koopman, HFJM 
(ed.), Kanger, JS (ed.), Feijen, J & Engbersen, JFJ 2008, 'Transfection efficiencies are dominated 
by the charge density of the vector' Paper presented at Symposium Highlights in Biomedical 
Technology 2008, Enschede, Netherlands, 20/11/08 - 20/11/08, pp. 64-66 … 2008. 64-66 Paper 
presented at Symposium Highlights in Biomedical Technology 2008, Enschede … ",Martin Piest and HFJM Koopman and JS Kanger and J Feijen and JFJ Engbersen,0,,,,,,Transfection efficiencies are dominated by the charge density of the vector,https://research.utwente.nl/en/publications/transfection-efficiencies-are-dominated-by-the-charge-density-of--3,,2008
