id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year
1721,"Although the protective functions by T helper 17 (Th17) cytokines against extracellular bacterial and fungal infection have been well documented, their importance against intracellular bacterial infection remains unclear. Here, we investigated the contribution of Th17 responses to host defense against intracellular bacteria Listeria monocytogenes and found that Th17 cell generation was suppressed in this model. Unexpectedly, mice lacking both p35 and EBI3 cleared L. monocytogenes as efficiently as wild-type mice, whereas p35-deficient mice failed to do so. Furthermore, both innate cells and pathogen-specific T cells from double-deficient mice produced significantly higher IL-17 and IL-22 compared to wild-type mice. The bacterial burden in the liver of double-deficient mice treated with anti-IL-17 was significantly increased compared to those receiving a control Ab. Transfer of Th17 cells specific for listeriolysin O as well as administration of IL-17 and IL-22 significantly suppressed bacterial growth in p35-deficient mice, indicating the critical contribution of Th17 responses to host defense against the intracellular pathogen in the absence of IL-12 and proper Th1 responses. Our findings unveil a novel immune evasion mechanism whereby the intracellular bacteria exploit IL-27EBI3 to suppress Th17-mediated protective immunity.",Yeonseok Chung and Tomohide Yamazaki and Byung-Seok Kim and Yongliang Zhang and Joseph M Reynolds and Gustavo J Martinez and Seon Hee Chang and Hoyong Lim and Mark Birkenbach and Chen Dong,17,10818314972785858965,PLoS Pathog,9,e1003628,Public Library of Science,Epstein Barr virus-induced 3 (EBI3) together with IL-12 negatively regulates T helper 17-mediated immunity to Listeria monocytogenes infection,https://journals.plos.org/plospathogens/article?id=10.1371/journal.ppat.1003628,9,2013
1722,"Intracranial atherosclerosis against optimal medical treatment requires reperfusion therapy to improve the clinical outcome. We compared outcomes between self-expandable stent (SES) and/ or balloon-expandable stent (BES) and present the potential advantages of using each stent.During the same time frame before and after Wingspan introduction to our institute, 115 consecutive patients underwent intracranial stenting for symptomatic severe intracranial stenosis against optimal medical treatment using BES alone (n = 71) vs. BES or SES (n = 44). We analyzed 15 factors including outcome related to an adverse event (AE), modified Rankin Scale (mRS) and restenosis at six months and retrospectively compared the potential advantages of using each stent.BES or SES groups had a significantly lower AE rate (2.3%) than the BES only group (14%) (P = 0.049) revealing mRS of ≤ 2 in all patients at six months …",Soonchan Park and Jae-Hyuk Kim and Jae Kyun Kwak and Hye Jin Baek and Bo Hyun Kim and Dong-Geun Lee and Deok Hee Lee and Jong Sung Kim and Dae Chul Suh,17,5211795828052286437,Interventional Neuroradiology,3,276-282,SAGE Publications,Intracranial stenting for severe symptomatic stenosis: self-expandable versus balloon-expandable stents,https://journals.sagepub.com/doi/abs/10.1177/159101991301900303,19,2013
1723,"Severe flooding can be critical in a fuel cell vehicle operating at a high current density, and in a fuel cell vehicle at the initial stage of start up. It is often difficult to remove the condensed water from the cathode gas diffusion layer (GDL) of the fuel cell because of the surface tension between the water and the GDL. In this research, in order to remove the condensed water from the cathode GDL, a small amount of hydrogen was injected into the cathode reactant gases. The results showed that the hydrogen addition method successfully removed the liquid water from the cathode GDL. Water removal was verified for various hydrogen flow rates and hydrogen addition durations. Furthermore, the dew point temperature of the outlet gas at the cathode was observed to determine the amount of water removed from the cathode GDL. In addition, the water droplet in the cathode gas flow channel was visualized by using a …",Sung Il Kim and Kyung Don Baik and Beom Jun Kim and Nam Woo Lee and Min Soo Kim,17,8250608997302596884,International journal of hydrogen energy,3,1544-1552,Pergamon,Experimental study on mitigating the cathode flooding at low temperature by adding hydrogen to the cathode reactant gas in PEM fuel cell,https://www.sciencedirect.com/science/article/pii/S0360319912025001,38,2013
1724,"Cadmium (Cd2+) is an environmental contaminant that causes a variety of adverse effects. Auditory cells are sensitive to cadmium, and the cochlea is more vulnerable to cadmium toxicity than the other parts of the auditory system. Rosmarinic acid (RA) exhibits a wide spectrum of biological activities, mainly antioxidant and anti-inflammatory activities. However, the regulatory effects of RA in the auditory system have not been elucidated. In this study, we investigated the protective effects of RA on Cd2+-induced ototoxicity in vitro and ex vivo. The findings showed that RA inhibited Cd2+-mediated cell toxicity, reactive oxygen species generation, interleukin (IL)-6 and IL-1β production, the translocation of the apoptosis inducing factor into the nucleus and activation of caspases-3 in an auditory cell line, HEI-OC1. In addition, RA prevented the destruction of hair cell arrays in the rat organ of Cortiprimary explants in the …",Su-Jin Kim and Jae-Young Um and Sung-Hoon Kim and Seung-Heon Hong,17,9722636809666775891,The American Journal of Chinese Medicine,02,391-404,World Scientific Publishing Company & Institute for Advanced Research in Asian Science and Medicine,Protective effect of rosmarinic acid is through regulation of inflammatory cytokine in cadmium-induced ototoxicity,https://www.worldscientific.com/doi/abs/10.1142/S0192415X13500298,41,2013
1725,"The invention provides a highly reliable nitride semiconductor light emitting device improved in electrostatic discharge withstand voltage. In the light emitting device, an n-type nitride semiconductor layer, an active layer and a p-type nitride semiconductor layer are sequentially formed on a substrate. The active layer features a multiple quantum well structure including a plurality of multiple quantum barrier layers and quantum well layers. At least one of the quantum barrier layers has a band-gap modulated multilayer structure.",,17,2176991437685249780,,,,,Nitride semiconductor light emitting device,https://patents.google.com/patent/US7829882B2/en,,2010
1726,"A vertical GaN-based LED includes an n-type bonding pad; an n-electrode formed under the n-type bonding pad; a light-emitting structure formed by sequentially laminating an n-type GaN layer, an active layer, and a p-type GaN layer under the n-electrode; a p-electrode formed under the light-emitting structure; and a support layer formed under the p-electrode. The light-emitting structure has or or more trenches which are spaced at a predetermined distance with the n-electrode from the outermost side of the light-emitting structure and in which the active layer of the light-emitting structure is removed.",,17,5155223203523263625,,,,,Vertical gallium nitride based light emitting diode with multiple electrode branches,https://patents.google.com/patent/US7791100B2/en,,2010
1727,"Between 2003 and 2005, a total of 11,716 samples were collected and analysed to determine the level of pesticides residues. Multi-residue methods (MRMs) capable of simultaneously determining 250 pesticides were used. Of the 11,716 samples, 89.1% had no detectable residues and 1.7% had violative residues. The detection rates by commodity group were 11.4, 8.6, 0.3, and 0.02% for vegetables, fruit, grain, mushrooms, and the others, respectively. Agricultural products with pesticide residues were pepper, Perilla frutescens, leafy lettuce and spinach in decreasing order. Of the 250 pesticides that were monitored, 70 pesticides were actually found. Procymidone, endosulfan, chlorfenapyr, metalaxyl, and diethofencarb were frequently detected. Of the samples, parsley, Petasites hybridus, Aster scaber and leek had high violative rates of 23.1, 12.6, 8.2, and 7.9%, respectively. From violative samples, procymidone …",TH Cho and BS Kim and SJ Jo and HG Kang and BY Choi and MY Kim,17,1591702367175760913,Food Additives and Contaminants: Part B,1,27-37,Taylor & Francis Group,"Pesticide residue monitoring in Korean agricultural products, 2003–05",https://www.tandfonline.com/doi/abs/10.1080/02652030902783350,2,2009
1728,"Solanum lyratum herba (SLH) has been traditionally used for the treatment of febrifuge, diarrhea, eye disease and cancer with little scientific evidences. Thus, in the present study, to elucidate the antitumor mechanism of SLH: in vitro and in vivo experiments were performed with hexane fraction of Solanum lyratum herba (HSLH).Cytotoxicity assay, 4′-6-diamidino-2-phenylindole (DAPI) staining, flow cytometric analysis for sub-G1 peaks, Western blot analysis were used with the antibodies of apoptosis related proteins in vitro. In addition, the effect of HSLH on in vivo tumor growth was evaluated in Lewis lung carcinoma (LLC) tumor model and immunohistochemistry also was performed with terminal deoxynucleotidyl transferase-mediated dUTP nick end labeling (TUNEL) staining in tumor section.HSLH exhibited cytotoxicity against LLC cells most effectively among its …",Jin-Hyuk Lee and Yun-Hee Lee and Hyo-Jung Lee and Hyo-Jeong Lee and Eun-Ok Lee and Kwang Seok Ahn and Bum Sang Shim and Hyunsu Bae and Seung-Hoon Choi and Kyoo-Seok Ahn and Nam-In Baek and Dae-Keun Kim and Sung-Hoon Kim,17,8370691366177779257,Journal of ethnopharmacology,1,121-127,Elsevier,Caspase and mitogen activated protein kinase pathways are involved in Solanum lyratum herba induced apoptosis,https://www.sciencedirect.com/science/article/pii/S0378874109000841,123,2009
1729,"Calcium oxalate monohydrate (COM) crystals bind avidly to the surface of proliferating and migrating renal endothelial cells, and oxalate-induced peroxidative injury can promote crystal attachment to renal epithelial cells. 1,2,3,4,6-penta-O-galloyl-beta-d-glucose (PGG), isolated from a traditional herbal remedy, inhibits vascular endothelial growth factor (VEGF) stimulated proliferation and migration of human umbilical vein endothelial cells (HUVECs) and has antioxidant activity. This study was performed to determine if PGG altered calcium oxalate monohydrate (COM) crystal adhesion to cells, perhaps via a change in cell surface properties. PGG significantly decreased COM crystal adhesion to cultured MDCK I cells at a low concentration (< 10 μM) which was not cytotoxic. PGG exerted anti-adhesion effects whether cells or crystals were pre-coated. PGG also inhibited cell migration after scrape-wounding …",Jae-Ho Lee and Matthew Yehl and Kwang Seok Ahn and Sung-Hoon Kim and John C Lieske,17,8934248201833509724,European journal of pharmacology,1-3,32-37,Elsevier,"1, 2, 3, 4, 6-penta-O-galloyl-beta-D-glucose attenuates renal cell migration, hyaluronan expression, and crystal adhesion",https://www.sciencedirect.com/science/article/pii/S0014299909000752,606,2009
1730,"An InN/GaN multiple quantum well (MQW) with very thin InN well layers that emit a blue wavelength has been grown by metalorganic chemical vapor deposition. The structural and optical properties of the InN/GaN MQW were investigated by high-resolution X-ray diffraction (HRXRD), photoluminescence (PL), and transmission electron microscopy (TEM). The introduction of InN well layers in the MQW makes it possible to grow the active layer with high indium composition and the regularly arranged nanostructures without degrading the crystal quality. It was found that the blue emission using the InN/GaN MQW results in high emission efficiency and an increase in the activation energy, which are ascribed to the strong carrier localization in the nanostructures. In addition, these nanostructures could effectively eliminate the quantum confined stark effect by relaxing the strain by nanostructure formation.",Hyung Koun Cho and Dong Chan Kim and Bo Hyun Kong and Kyu Han Lee and Jeong Tak Oh and Sunwoon Kim and Dong Jun Kim and Je Won Kim and Soon Ku Hong,17,10218589336561983486,Journal of crystal growth,2-4,349-354,North-Holland,Nanostructure formation and emission characterization of blue emission InN/GaN quantum well with thin InN well layers,https://www.sciencedirect.com/science/article/pii/S0022024805005324,281,2005
